entry,name,Volume,sound1,sound2,sound3,sound4,sound5,sound6,sound7,sound8,sound9,sound10,Path
13762,HS_Marnak_Speech01,0.80,HS_Marnak_Speech01_02.ogg,,,,,,,,,,Sound\Creature\Marnak
13763,HS_Marnak_Speech02,0.80,HS_Marnak_Speech02.ogg,,,,,,,,,,Sound\Creature\Marnak
13764,HS_Marnak_Speech03,0.80,HS_Marnak_Speech03.ogg,,,,,,,,,,Sound\Creature\Marnak
13765,HS_Abedneum_EventStart,0.80,HS_Abedneum_EventStart.ogg,,,,,,,,,,Sound\Creature\Abedneum
13766,HS_Abedneum_Slay01,0.80,HS_Abedneum_Slay01.ogg,,,,,,,,,,Sound\Creature\Abedneum
13767,HS_Abedneum_Activation,0.80,HS_Abedneum_Activation.ogg,,,,,,,,,,Sound\Creature\Abedneum
13768,HS_Abedneum_EventEnd01,0.80,HS_Abedneum_EventEnd01.ogg,,,,,,,,,,Sound\Creature\Abedneum
13769,HS_Abedneum_EventEnd02,0.80,HS_Abedneum_EventEnd02.ogg,,,,,,,,,,Sound\Creature\Abedneum
13770,HS_Abedneum_Speech01,0.80,HS_Abedneum_Speech01.ogg,,,,,,,,,,Sound\Creature\Abedneum
13771,HS_Abedneum_Speech02,0.80,HS_Abedneum_Speech02.ogg,,,,,,,,,,Sound\Creature\Abedneum
13772,HS_Abedneum_Speech03,0.80,HS_Abedneum_Speech03.ogg,,,,,,,,,,Sound\Creature\Abedneum
13773,HS_Abedneum_Speech04,0.80,HS_Abedneum_Speech04.ogg,,,,,,,,,,Sound\Creature\Abedneum
13774,PE_Angerboda_Event01,1.00,PE_Angerboda_Event01.ogg,,,,,,,,,,Sound\Creature\QueenAngerboda
13775,PE_Angerboda_Event02,1.00,PE_Angerboda_Event02.ogg,,,,,,,,,,Sound\Creature\QueenAngerboda
13776,PolarBearCub_Attack,0.80,PolarBearCub_Attack01.ogg,PolarBearCub_Attack02.ogg,PolarBearCub_Attack03.ogg,PolarBearCub_Attack04.ogg,PolarBearCub_Attack05.ogg,,,,,,sound\creature\polarbearcub
13777,PolarBearCub_Wound,0.80,PolarBearCub_Wound01.ogg,PolarBearCub_Wound02.ogg,PolarBearCub_Wound03.ogg,PolarBearCub_Wound04.ogg,PolarBearCub_Wound05.ogg,PolarBearCub_Wound06.ogg,,,,,sound\creature\polarbearcub
13778,PolarBearCub_WoundCrit,0.80,PolarBearCub_WoundCrit01.ogg,PolarBearCub_WoundCrit02.ogg,PolarBearCub_WoundCrit03.ogg,,,,,,,,sound\creature\polarbearcub
13779,PolarBearCub_Death,0.80,PolarBearCub_Death01.ogg,PolarBearCub_Death02.ogg,PolarBearCub_Death03.ogg,PolarBearCub_Death04.ogg,,,,,,,sound\creature\polarbearcub
13780,IronDwarf_Attack,0.80,IronDwarf_Attack01.ogg,IronDwarf_Attack02.ogg,IronDwarf_Attack03.ogg,IronDwarf_Attack04.ogg,IronDwarf_Attack05.ogg,IronDwarf_Attack06.ogg,,,,,sound\creature\irondwarf
13781,IronDwarf_Wound,0.80,IronDwarf_Wound01.ogg,IronDwarf_Wound02.ogg,IronDwarf_Wound03.ogg,IronDwarf_Wound04.ogg,IronDwarf_Wound05.ogg,IronDwarf_Wound06.ogg,IronDwarf_Wound07.ogg,,,,sound\creature\irondwarf
13782,IronDwarf_WoundCrit,0.80,IronDwarf_WoundCrit01.ogg,IronDwarf_WoundCrit02.ogg,IronDwarf_WoundCrit03.ogg,IronDwarf_WoundCrit04.ogg,IronDwarf_WoundCrit05.ogg,IronDwarf_WoundCrit06.ogg,IronDwarf_WoundCrit07.ogg,IronDwarf_WoundCrit08.ogg,,,sound\creature\irondwarf
13783,IronDwarf_Death,0.80,IronDwarf_Death01.ogg,IronDwarf_Death02.ogg,IronDwarf_Death03.ogg,,,,,,,,sound\creature\irondwarf
13784,IronDwarf_Loop,0.04,IronDwarf_Loop01.ogg,IronDwarf_Loop02.ogg,IronDwarf_Loop03.ogg,,,,,,,,sound\creature\irondwarf
13785,ZulDrakGolem_Attack,0.80,ZulDrakGolem_Attack01.ogg,ZulDrakGolem_Attack02.ogg,ZulDrakGolem_Attack03.ogg,ZulDrakGolem_Attack04.ogg,ZulDrakGolem_Attack05.ogg,ZulDrakGolem_Attack06.ogg,,,,,Sound\Creature\ZuldrakGolem
13786,ZulDrakGolem_Wound,0.80,ZulDrakGolem_Wound01.ogg,ZulDrakGolem_Wound02.ogg,ZulDrakGolem_Wound03.ogg,ZulDrakGolem_Wound04.ogg,ZulDrakGolem_Wound05.ogg,,,,,,Sound\Creature\ZuldrakGolem
13787,ZulDrakGolem_WoundCrit,0.80,ZulDrakGolem_WoundCrit01.ogg,ZulDrakGolem_WoundCrit02.ogg,ZulDrakGolem_WoundCrit03.ogg,ZulDrakGolem_WoundCrit04.ogg,ZulDrakGolem_WoundCrit05.ogg,,,,,,Sound\Creature\ZuldrakGolem
13788,ZulDrakGolem_Death,0.80,ZulDrakGolem_Death01.ogg,ZulDrakGolem_Death02.ogg,ZulDrakGolem_Death03.ogg,ZulDrakGolem_Death04.ogg,ZulDrakGolem_Death05.ogg,,,,,,Sound\Creature\ZuldrakGolem
13789,ZulDrakGolem_Aggro,0.80,ZulDrakGolem_Aggro01.ogg,ZulDrakGolem_Aggro02.ogg,ZulDrakGolem_Aggro03.ogg,,,,,,,,Sound\Creature\ZuldrakGolem
13790,ZulDrakGolem_PreAggro,0.80,ZulDrakGolem_PreAggro01.ogg,,,,,,,,,,Sound\Creature\ZuldrakGolem
13791,Tauren_MountedCanoe_Paddle,0.50,Tauren_MountedCanoe_Paddle01.ogg,Tauren_MountedCanoe_Paddle02.ogg,Tauren_MountedCanoe_Paddle03.ogg,Tauren_MountedCanoe_Paddle04.ogg,Tauren_MountedCanoe_Paddle05.ogg,Tauren_MountedCanoe_Paddle06.ogg,Tauren_MountedCanoe_Paddle07.ogg,Tauren_MountedCanoe_Paddle08.ogg,,,Sound\Creature\Tauren_MountedCanoe
13792,DemonFormAttack,0.80,DemonFormAttack1.ogg,DemonFormAttack2.ogg,DemonFormAttack3.ogg,DemonFormAttack4.ogg,DemonFormAttack5.ogg,DemonFormAttack6.ogg,DemonFormAttack7.ogg,DemonFormAttack8.ogg,DemonFormAttack9.ogg,,Sound\Creature\DemonForm
13793,DemonFormWound,0.80,DemonFormWound1.ogg,DemonFormWound2.ogg,DemonFormWound3.ogg,DemonFormWound4.ogg,DemonFormWound6.ogg,DemonFormWound5.ogg,DemonFormWound7.ogg,DemonFormWound8.ogg,DemonFormWound9.ogg,DemonFormWound10.wav,Sound\Creature\DemonForm
13794,DemonFormWoundCrit,0.80,DemonFormWoundCrit1.ogg,DemonFormWoundCrit2.ogg,,,,,,,,,Sound\Creature\DemonForm
13795,DemonFormDeath,0.80,DemonFormDeath.ogg,,,,,,,,,,Sound\Creature\DemonForm
13796,PolarBearCub,0.15,PolarBearCub_Attack01.ogg,PolarBearCub_Attack02.ogg,PolarBearCub_Attack03.ogg,PolarBearCub_Attack04.ogg,PolarBearCub_Attack05.ogg,,,,,,Sound\Creature\PolarBearCub
13797,Druid_SavageRoar_Impact,0.80,Druid_SavageRoar_Impact01.ogg,Druid_SavageRoar_Impact02.ogg,Druid_SavageRoar_Impact03.ogg,,,,,,,,Sound\Spells
13798,ArcticCondorDeath,0.80,ArcticCondorDeath.ogg,,,,,,,,,,sound\creature\arcticcondor
13799,Zone-StormpeaksDay,0.80,SP_GeneralWalkA_Day01.mp3,SP_GeneralWalkADark_Uni01.mp3,SP_GeneralWalkB_Day02.mp3,SP_GeneralWalkB_Uni02.mp3,SP_GeneralWalkC_Day03.mp3,SP_GeneralWalkC_Uni03.mp3,SP_GeneralWalkD_Day04.mp3,SP_GeneralWalkD_Uni04.mp3,SP_GeneralWalkE_Day05.mp3,SP_GeneralWalkE_Uni05.mp3,Sound\Music\ZoneMusic\StormPeaks
13800,Zone-StormpeaksNight,0.80,SP_GeneralWalkA_Night01.mp3,SP_GeneralWalkADark_Uni01.mp3,SP_GeneralWalkB_Night02.mp3,SP_GeneralWalkB_Uni02.mp3,SP_GeneralWalkC_Night03.mp3,SP_GeneralWalkC_Uni03.mp3,SP_GeneralWalkD_Night04.mp3,SP_GeneralWalkD_Uni04.mp3,SP_GeneralWalkE_Night05.mp3,SP_GeneralWalkE_Uni05.mp3,Sound\Music\ZoneMusic\StormPeaks
13801,Zone-IcecrownGeneralWalkDay,0.80,IC_GeneralWalk_Day01.mp3,IC_GeneralWalk_Day02.mp3,IC_GeneralWalk_Day03.mp3,IC_GeneralWalk_Day04.mp3,,,,,,,Sound\Music\ZoneMusic\IcecrownGlacier
13802,Zone-IcecrownGeneralWalkNight,0.80,IC_GeneralWalk_Night01.mp3,IC_GeneralWalk_Night02.mp3,IC_GeneralWalk_Night03.mp3,IC_GeneralWalk_Night04.mp3,IC_GeneralWalk_Night05.mp3,,,,,,Sound\Music\ZoneMusic\IcecrownGlacier
13803,Intro-IcecrownGeneral,0.80,IC_GeneralIntro_01.mp3,IC_GeneralIntro_02.mp3,IC_GeneralIntro_03.mp3,,,,,,,,Sound\Music\ZoneMusic\IcecrownGlacier
13804,Zone-ZulDrakGeneralWalkDay,0.80,ZD_GeneralWalk_Day01.mp3,ZD_GeneralWalk_Day02.mp3,ZD_GeneralWalk_Day03.mp3,ZD_GeneralWalk_Day04.mp3,,,,,,,Sound\Music\ZoneMusic\ZulDrak
13805,Zone-ZulDrakGeneralWalkNight,0.80,ZD_GeneralWalk_Night01.mp3,ZD_GeneralWalk_Night02.mp3,ZD_GeneralWalk_Night03.mp3,ZD_GeneralWalk_Night04.mp3,,,,,,,Sound\Music\ZoneMusic\ZulDrak
13806,Intro-ZulDrakGeneralWalkIntro,0.80,ZD_GeneralIntro_01.mp3,ZD_GeneralIntro_02.mp3,ZD_GeneralIntro_03.mp3,ZD_GeneralIntro_04.mp3,ZD_GeneralIntro_05.mp3,ZD_GeneralIntro_06.mp3,,,,,Sound\Music\ZoneMusic\ZulDrak
13807,ForsakenCatapultAttackThrown,0.80,ForsakenCatapultAttackThrown1.ogg,ForsakenCatapultAttackThrown2.ogg,ForsakenCatapultAttackThrown3.ogg,,,,,,,,Sound\Vehicles\ForsakenCatapult
13808,ForsakenCatapultDeath,0.80,ForsakenCatapultDeath.ogg,,,,,,,,,,Sound\Vehicles\ForsakenCatapult
13809,ForsakenCatapultLoadThrown,0.80,ForsakenCatapultLoadThrown1.ogg,ForsakenCatapultLoadThrown3.ogg,ForsakenCatapultLoadThrown2.ogg,,,,,,,,Sound\Vehicles\ForsakenCatapult
13810,ForsakenCatapultRunWalk,0.80,ForsakenCatapultRunWalk.ogg,,,,,,,,,,Sound\Vehicles\ForsakenCatapult
13811,VEH_ForsakenCatapult_SpellCastDirect,0.80,ForsakenCatapultSpellcastDirected1.ogg,ForsakenCatapultSpellcastDirected2.ogg,ForsakenCatapultSpellcastDirected3.ogg,,,,,,,,sound\vehicles\forsakencatapult
13812,ForsakenCatapultStand,0.50,ForsakenCatapultStand.ogg,,,,,,,,,,Sound\Vehicles\ForsakenCatapult
13813,ForsakenCatapultWound,0.80,ForsakenCatapultWounds1.ogg,ForsakenCatapultWounds2.ogg,ForsakenCatapultWounds3.ogg,,,,,,,,Sound\Vehicles\ForsakenCatapult
13814,FlyingMachineCreature_Run,0.35,FlyingMachineCreature_VehicleRun.ogg,,,,,,,,,,Sound\Vehicles\FlyingMachineCreature_Vehicle
13815,FlyingMachineCreature_GroundDow,0.80,FlyingMachineCreature_VehicleSGroundDown.ogg,,,,,,,,,,Sound\Vehicles\FlyingMachineCreature_Vehicle
13816,FlyingMachineCreature_GroundUp,0.80,FlyingMachineCreature_VehicleSitGroundUp.ogg,,,,,,,,,,Sound\Vehicles\FlyingMachineCreature_Vehicle
13817,FlyingMachineCreature_Walk,0.30,FlyingMachineCreature_VehicleWalk.ogg,,,,,,,,,,Sound\Vehicles\FlyingMachineCreature_Vehicle
13818,FlyingMachineCreature_WalkBackw,0.50,FlyingMachineCreature_VehicleWalkBackwards.ogg,,,,,,,,,,Sound\Vehicles\FlyingMachineCreature_Vehicle
13819,Undead_EagleAttack,0.80,Undead_EagleAttack1.ogg,Undead_EagleAttack2.ogg,Undead_EagleAttack3.ogg,,,,,,,,Sound\Creature\Undead_Eagle
13820,Undead_EagleWound,0.80,Undead_EagleWound1.ogg,Undead_EagleWound2.ogg,Undead_EagleWound3.ogg,,,,,,,,Sound\Creature\Undead_Eagle
13821,Undead_EagleDeath,0.80,Undead_EagleDeath.ogg,,,,,,,,,,Sound\Creature\Undead_Eagle
13822,Menu-Credits03,0.80,GlueScreenMusic\WotLK_main_title.mp3,ZoneMusic\Azuremyst\AI_ExodarIntro01.mp3,CityMusic\Stormwind\Stormwind_intro-moment.mp3,CityMusic\Orgrimmar\orgrimmar_intro-moment.mp3,CityMusic\Darnassus\Darnassus Intro.mp3,CityMusic\Undercity\undercityintro-moment.mp3,CityMusic\Ironforge\IronForge Intro.mp3,ZoneMusic\Eversong\ES_SilvermoonIntro01.mp3,CityMusic\Thunderbluff\Thunderbluff Intro.mp3,CityMusic\Ironforge\tinkertownintro_moment.mp3,Sound\Music
13823,ValkierAttack,0.80,ValkierAttack1.ogg,ValkierAttack2.ogg,ValkierAttack3.ogg,ValkierAttack4.ogg,ValkierAttack5.ogg,ValkierAttack6.ogg,ValkierAttack7.ogg,ValkierAttack8.ogg,ValkierAttack9.ogg,ValkierAttack10.wav,Sound\Creature\Valkier
13824,ValkierWound,0.80,ValkierWound1.ogg,ValkierWound2.ogg,ValkierWound3.ogg,ValkierWound4.ogg,ValkierWound5.ogg,ValkierWound6.ogg,ValkierWound7.ogg,ValkierWound8.ogg,ValkierWound9.ogg,ValkierWound10.wav,Sound\Creature\Valkier
13825,ValkierWoundCrit,0.80,ValkierWoundCrit1.ogg,ValkierWoundCrit2.ogg,ValkierWoundCrit3.ogg,,,,,,,,Sound\Creature\Valkier
13826,ValkierDeath,0.80,ValkierDeath.ogg,,,,,,,,,,Sound\Creature\Valkier
13827,Glyph_MajorCreate,0.40,Glyph_MajorCreate.ogg,,,,,,,,,,Sound\Interface
13828,Glyph_MajorDestroy,0.40,Glyph_MajorDestroy.ogg,,,,,,,,,,Sound\Interface
13829,Glyph_MinorCreate,0.40,Glyph_MinorCreate.ogg,,,,,,,,,,Sound\Interface
13830,Glyph_MinorDestroy,0.40,Glyph_MinorDestroy.ogg,,,,,,,,,,Sound\Interface
13831,TitanOrbLoop,0.70,UL_Chandelier.ogg,,,,,,,,,,Sound\Doodad
13832,AchievementMenuOpen,0.50,AchievementMenuOpen.ogg,,,,,,,,,,Sound\Interface
13833,AchievementMenuClose,0.30,AchievementMenuClose.ogg,,,,,,,,,,Sound\Interface
13834,VehicleDismount,0.40,VehicleDismount.ogg,,,,,,,,,,Sound\Vehicles
13835,VehicleDismount_Organic,0.40,VehicleDismount_Organic.ogg,,,,,,,,,,Sound\Vehicles
13836,VehicleMount,0.40,VehicleMount.ogg,,,,,,,,,,Sound\Vehicles
13837,VehicleMount_Organic,0.40,VehicleMount_Organic.ogg,,,,,,,,,,Sound\Vehicles
13838,Arena_CrowdCheer1_Alliance,0.80,Arena_CrowdCheer1_Alliance.ogg,,,,,,,,,,Sound\Events
13839,Arena_CrowdCheer1_Horde,0.80,Arena_CrowdCheer1_Horde.ogg,,,,,,,,,,Sound\Events
13840,Arena_CrowdCheer2_Alliance,0.80,Arena_CrowdCheer2_Alliance.ogg,,,,,,,,,,Sound\Events
13841,Arena_CrowdCheer2_Horde,0.80,Arena_CrowdCheer2_Horde.ogg,,,,,,,,,,Sound\Events
13842,A_UP_Svala_Aggro,0.80,UP_Svala_Aggro.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13843,Arena_CrowdCheerCrescendo_Allia,0.80,Arena_CrowdCheerCrescendo_Alliance.ogg,,,,,,,,,,Sound\Events
13844,Arena_CrowdCheerCrescendo_Horde,0.80,Arena_CrowdCheerCrescendo_Horde.ogg,,,,,,,,,,Sound\Events
13845,A_UP_Svala_Slay01,0.80,UP_Svala_Slay01.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13846,Arena_CrowdWalla_Alliance,0.80,Arena_CrowdWalla_Alliance.ogg,,,,,,,,,,Sound\Events
13847,A_UP_Svala_Slay02,0.80,UP_Svala_Slay02.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13848,A_UP_Svala_Slay03,0.80,UP_Svala_Slay03.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13849,Arena_CrowdWalla_Horde,0.80,Arena_CrowdWalla_Horde.ogg,,,,,,,,,,Sound\Events
13850,A_UP_Svala_SacrificesPlayer01,0.80,UP_Svala_SacrificesPlayer01.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13851,A_UP_Svala_SacrificesPlayer02,0.80,UP_Svala_SacrificesPlayer02.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13852,A_UP_Svala_SacrificesPlayer03,0.80,UP_Svala_SacrificesPlayer03.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13853,A_UP_Svala_SacrificesPlayer04,0.80,UP_Svala_SacrificesPlayer04.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13854,A_UP_Svala_SacrificesPlayer05,0.80,UP_Svala_SacrificesPlayer05.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13855,A_UP_Svala_Dies,0.80,UP_Svala_Dies.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13856,A_UP_Svala_DialogwithArthas01,0.80,UP_Svala_DialogWithArthas01.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13857,A_UP_Svala_DialogwithArthas02,0.80,UP_Svala_DialogWithArthas02.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13858,A_UP_Svala_DialogwithArthas03,0.80,UP_Svala_DialogWithArthas03.ogg,,,,,,,,,,Sound\Creature\SvalaSorrowgrave
13859,A_UP_Svala_Wound,0.80,UP_Svala_Wound01.ogg,UP_Svala_Wound02.ogg,UP_Svala_Wound03.ogg,UP_Svala_Wound04.ogg,,,,,,,Sound\Creature\SvalaSorrowgrave
13860,A_UP_Svala_WoundCrit,0.80,UP_Svala_WoundCrit01.ogg,UP_Svala_WoundCrit02.ogg,UP_Svala_WoundCrit03.ogg,UP_Svala_WoundCrit04.ogg,,,,,,,Sound\Creature\SvalaSorrowgrave
13861,A_UP_Svala_Attack,0.80,UP_Svala_Attack01.ogg,UP_Svala_Attack02.ogg,UP_Svala_Attack03.ogg,UP_Svala_Attack04.ogg,,,,,,,Sound\Creature\SvalaSorrowgrave
13862,A_THARONJAAGGRO,0.80,TharonjaAggro.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13863,A_THARONJAKILL01,0.80,TharonjaKill01.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13864,A_THARONJAKILL02,0.80,TharonjaKill02.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13865,A_THARONJAFLESH01,0.80,TharonjaFlesh01.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13866,A_THARONJAFLESH02,0.80,TharonjaFlesh02.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13867,A_THARONJASKELETON01,0.80,TharonjaSkeleton01.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13868,A_THARONJASKELETON02,0.80,TharonjaSkeleton02.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13869,A_THARONJADIES,0.80,TharonjaDies.ogg,,,,,,,,,,Sound\Creature\ProphetTharonja
13870,A_DK_Thar_Wound,0.80,DK_Thar_Wound01.ogg,DK_Thar_Wound02.ogg,DK_Thar_Wound03.ogg,DK_Thar_Wound04.ogg,,,,,,,Sound\Creature\ProphetTharonja
13871,A_DK_Thar_WoundCrit,0.80,DK_Thar_WoundCrit01.ogg,DK_Thar_WoundCrit02.ogg,DK_Thar_WoundCrit03.ogg,DK_Thar_WoundCrit04.ogg,,,,,,,Sound\Creature\ProphetTharonja
13872,A_DK_Thar_Attack,0.80,DK_Thar_Attack01.ogg,DK_Thar_Attack02.ogg,DK_Thar_Attack03.ogg,DK_Thar_Attack04.ogg,DK_Thar_Attack05.ogg,DK_Thar_Attack06.ogg,,,,,Sound\Creature\ProphetTharonja
13873,BarberShop_Haircut,0.80,BarberShop_Haicut1.ogg,BarberShop_Haicut2.ogg,BarberShop_Haicut3.ogg,BarberShop_Haicut4.ogg,BarberShop_Haicut5.ogg,BarberShop_Haicut6.ogg,,,,,Sound\Interface
13874,Warlock_Metamorphosis_Impact,0.80,Warlock_Metamorphosis_Impact01.ogg,,,,,,,,,,Sound\Spells
13875,TheEyeofEternity,0.70,TheEyeofEternity.ogg,,,,,,,,,,Sound\Ambience\ZoneAmbience
13876,Priest_GuardianSpirit_State,0.80,Priest_GuardianSpirit_State01.ogg,,,,,,,,,,Sound\Spells
13877,mage_firefrostbolt,0.80,Mage_FireFrostboltMissile.ogg,,,,,,,,,,sound\spells
13878,ZD - Arena - Scourge_Horn,0.80,scourge_horn.ogg,,,,,,,,,,Sound\Events
13879,Warrior_Devastate,0.30,Warrior_Devastate1.ogg,Warrior_Devastate2.ogg,Warrior_Devastate3.ogg,Warrior_Devastate4.ogg,Warrior_Devastate5.ogg,Warrior_Devastate6.ogg,Warrior_Devastate7.ogg,,,,Sound\Spells
13880,DemolisherAttackThrown,0.80,DemolisherAttackThrown1.ogg,DemolisherAttackThrown2.ogg,DemolisherAttackThrown3.ogg,,,,,,,,Sound\Vehicles\Demolisher
13881,DemolisherAttackUnarmed,0.80,DemolisherAttackUnarmed1.ogg,DemolisherAttackUnarmed2.ogg,DemolisherAttackUnarmed3.ogg,,,,,,,,Sound\Vehicles\Demolisher
13882,DemolisherDeath,0.80,Demolisherdeath.ogg,,,,,,,,,,Sound\Vehicles\Demolisher
13883,DemolisherIdle,0.40,DemolisherIdle.ogg,,,,,,,,,,Sound\Vehicles\Demolisher
13884,DemolisherLoadThrown,0.80,DemolisherLoadThrown1.ogg,DemolisherLoadThrown2.ogg,DemolisherLoadThrown3.ogg,,,,,,,,Sound\Vehicles\Demolisher
13885,DemolisherRunWalk,0.80,DemolisherRunWalk.ogg,,,,,,,,,,Sound\Vehicles\Demolisher
13886,DemolisherWound,0.80,DemolisherWounds1.ogg,DemolisherWounds2.ogg,DemolisherWounds3.ogg,,,,,,,,Sound\Vehicles\Demolisher
13887,FlyingBomberBackwards,0.80,FlyingBomberBackwards.ogg,,,,,,,,,,Sound\Vehicles\FlyingBomber
13888,FlyingBomberSitGroundDown,0.80,FlyingBomberSitGroundDown.ogg,,,,,,,,,,Sound\Vehicles\FlyingBomber
13889,FlyingBomberSitGroundUp,0.80,FlyingBomberSitGroundUp.ogg,,,,,,,,,,Sound\Vehicles\FlyingBomber
13890,FlyingBomberWalkRun,0.80,FlyingBomberWalkRun.ogg,,,,,,,,,,Sound\Vehicles\FlyingBomber
13891,SiegeVehicleattackThrown,0.80,SiegeVehicleattackThrown1.ogg,SiegeVehicleattackThrown2.ogg,SiegeVehicleattackThrown3.ogg,,,,,,,,Sound\Vehicles\SiegeVehicle
13892,SiegeVehicleattackUnarmed,0.80,SiegeVehicleattackUnarmed1.ogg,SiegeVehicleattackUnarmed2.ogg,SiegeVehicleattackUnarmed3.ogg,,,,,,,,Sound\Vehicles\SiegeVehicle
13893,SiegeVehicleDeath,0.80,SiegeVehicleDeath.ogg,,,,,,,,,,Sound\Vehicles\SiegeVehicle
13894,SiegeVehicleIdle,0.30,SiegeVehicleIdle.ogg,,,,,,,,,,Sound\Vehicles\SiegeVehicle
13895,SiegeVehicleSlow_Fast,0.50,SiegeVehicleSlow_Fast.ogg,,,,,,,,,,Sound\Vehicles\SiegeVehicle
13896,SiegeVehicleWounds,0.80,SiegeVehicleWounds1.ogg,SiegeVehicleWounds2.ogg,SiegeVehicleWounds3.ogg,,,,,,,,Sound\Vehicles\SiegeVehicle
13897,MotorcycleVehicleAttackThrown,0.80,MotorcycleVehicleAttackThrown.ogg,,,,,,,,,,Sound\Vehicles\MotorcycleVehicle
13898,MotorcycleVehicleJumpEnd,0.60,MotorcycleVehicleJumpEnd1.ogg,MotorcycleVehicleJumpEnd2.ogg,MotorcycleVehicleJumpEnd3.ogg,,,,,,,,sound\vehicles\motorcyclevehicle
13899,MotorcycleVehicleJumpStart,0.60,MotorcycleVehicleJumpStart1.ogg,MotorcycleVehicleJumpStart2.ogg,MotorcycleVehicleJumpStart3.ogg,,,,,,,,sound\vehicles\motorcyclevehicle
13900,MotorcycleVehicleLoadThrown,0.80,MotorcycleVehicleLoadThrown.ogg,,,,,,,,,,Sound\Vehicles\MotorcycleVehicle
13901,MotorcycleVehicleStand,0.60,MotorcycleVehicleStand.ogg,,,,,,,,,,Sound\Vehicles\MotorcycleVehicle
13902,MotorcycleVehicleWalkRun,0.90,MotorcycleVehicleWalkRun.ogg,,,,,,,,,,Sound\Vehicles\MotorcycleVehicle
13903,DaggercapBayFire,0.20,BurningWickermanOpened.ogg,,,,,,,,,,Sound\Doodad
13904,ZD - Arena - CrowdCheer1 (A),0.80,Arena_CrowdCheer1_Alliance.ogg,,,,,,,,,,Sound\Events
13905,ZD - Arena - CrowdCheer2 (A),0.80,Arena_CrowdCheer2_Alliance.ogg,,,,,,,,,,Sound\Events
13906,ZD - Arena - CrowdCheer1 (H),0.80,Arena_CrowdCheer1_Horde.ogg,,,,,,,,,,Sound\Events
13907,ZD - Arena - CrowdCheer2 (H),0.80,Arena_CrowdCheer2_Horde.ogg,,,,,,,,,,Sound\Events
13908,ZD - Arena - CrowdCrescendo (A),0.80,Arena_CrowdCheerCrescendo_Alliance.ogg,,,,,,,,,,Sound\Events
13909,ZD - Arena - CrowdCrescendo (H),0.80,Arena_CrowdCheerCrescendo_Horde.ogg,,,,,,,,,,Sound\Events
13910,ZD - Arena - CrowdWalla (A),0.80,Arena_CrowdWalla_Alliance.ogg,,,,,,,,,,Sound\Events
13911,ZD - Arena - CrowdWalla (H),0.80,Arena_CrowdWalla_Horde.ogg,,,,,,,,,,Sound\Events
13912,Priest_MindShear,0.80,Priest_MindShear1.ogg,Priest_MindShear2.ogg,Priest_MindShear3.ogg,Priest_MindShear4.ogg,,,,,,,Sound\Spells
13913,FanofKnivesImpact,0.60,BladesRingImpact.ogg,,,,,,,,,,sound\spells
13914,FanofKnivesMissile,0.80,FanofKnivesLoop.ogg,,,,,,,,,,Sound\Spells
13915,ND_Human_Wall_Small_damagedfx02,0.80,TempMono.ogg,,,,,,,,,,Sound\Doodad
13916,ND_Human_Wall_End_Small_damaged,0.80,TempMono.ogg,,,,,,,,,,Sound\Doodad
13917,Azjol_Console_01,0.80,Azjol_Console_01Loop.ogg,,,,,,,,,,Sound\Doodad
13918,Dalaran_Sculpture,0.80,be_banner03.ogg,,,,,,,,,,sound\doodad
13919,Dalaran_Eye_01,0.80,TempMono.ogg,,,,,,,,,,Sound\Doodad
13920,Dalaran_Sign_Alchemy,0.30,CauldronLoop1.ogg,,,,,,,,,,Sound\Doodad
13921,Dalaran_Sign_Engineering,0.80,TempMono.ogg,,,,,,,,,,Sound\Doodad
13922,Ghoul Attack4,0.80,mGhoulAttack4.ogg,,,,,,,,,,Sound\Creature\Ghoul
13923,ToyTrain_01,0.40,ToyTrain_01.ogg,,,,,,,,,,Sound\Doodad
13924,SC_Pitcylinder,0.50,BU_Cannon_01.ogg,,,,,,,,,,sound\doodad
13925,Nox_portal_top_Stand,0.80,TempMono.ogg,,,,,,,,,,Sound\Doodad
13926,Nox_portal_top_Opened,0.80,Nox_portal_topOpened_STE.ogg,,,,,,,,,,Sound\Doodad
